TimeStamp|SOG|LAT|LON|bearing|engine_inlet_air_temperature|boost_air_cooler_diff_pressure|engine_speed|fuel_rate|system_voltage|right_manifold_exh_gas_temperature|gear_oil_temperature|lube_oil_temperature|load|fuel_pressure|fuel_temperature|jacket_water_temperature|boost_pressure|gear_oil_pressure|running_hours|lube_oil_pressure|Power
01-Jan-2021 04:52:50|0|53.53938|9.880967|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:53:00|0|53.53938|9.880983|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:53:10|0|53.53938|9.880983|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:53:20|0|53.53937|9.880983|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:53:30|0|53.5394|9.880983|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:53:40|0|53.5394|9.881|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:53:50|0|53.5394|9.881|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:54:00|0|53.5394|9.881017|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:54:10|0|53.5394|9.881017|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:54:20|0|53.5394|9.881017|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:54:30|0|53.5394|9.881017|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:54:40|0|53.53942|9.881017|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:54:50|0|53.53942|9.881|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:55:00|0|53.53943|9.881|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:55:10|0|53.53943|9.880983|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:55:20|0|53.53942|9.880983|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:55:30|0|53.5394|9.880967|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:55:40|0|53.5394|9.880967|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:55:50|0|53.53938|9.880967|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:56:00|0|53.53938|9.880967|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:56:10|0|53.53938|9.880983|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:56:20|0|53.5394|9.881|351.83|46|0|0|0|28.065|52|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:56:30|0|53.5394|9.881|351.83|46|0|0|0|28.065|53|22|49|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:56:40|0|53.53938|9.881|351.83|46|0|0|0|28.065|53|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:56:50|0|53.5394|9.881017|351.83|46|0|0|0|28.065|53|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:57:00|0|53.5394|9.881017|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:57:10|0|53.5394|9.881017|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:57:20|0|53.5394|9.881033|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:57:30|0|53.5394|9.881033|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:57:40|0|53.5394|9.881033|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:57:50|0|53.5394|9.88105|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:58:00|0|53.5394|9.88105|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:58:10|0|53.53942|9.88105|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:58:20|0|53.53942|9.88105|351.83|46|0|0|0|28.074|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:58:30|0|53.5394|9.88105|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:58:40|0|53.53938|9.881033|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:58:50|0|53.53938|9.881017|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:59:00|0|53.53938|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:59:10|0|53.53938|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:59:20|0|53.53938|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:59:30|0|53.53937|9.881|351.83|46|0|0|0|28.074|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:59:40|0|53.53937|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 04:59:50|0|53.53937|9.880983|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:00:00|0|53.53938|9.880983|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:00:10|0|53.5394|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:00:20|0|53.5394|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:00:30|0|53.5394|9.881017|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:00:40|0|53.5394|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:00:50|0|53.5394|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:01:00|0|53.53938|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:01:10|0|53.53938|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:01:20|0|53.53938|9.881|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:01:30|0|53.53937|9.880983|351.83|46|0|0|0|28.065|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:01:40|0|53.53935|9.881|351.83|46|0|0|0|28.074|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:01:50|0|53.53937|9.881|351.83|46|0|0|0|28.074|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:02:00|0|53.53938|9.881017|351.83|46|0|0|0|28.065|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:02:10|0|53.53938|9.881017|351.83|46|0|0|0|28.074|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:02:20|0|53.53938|9.881017|351.83|46|0|0|0|28.065|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:02:30|0|53.53938|9.881017|351.83|46|0|0|0|28.065|52|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:02:40|0|53.53938|9.881017|351.83|46|0|0|0|28.074|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:02:50|0|53.5394|9.881017|351.83|46|0|0|0|28.065|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:03:00|0|53.53938|9.881|351.83|46|0|0|0|28.074|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:03:10|0|53.53938|9.881017|351.83|46|0|0|0|28.065|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:03:20|0|53.53938|9.881033|351.83|46|0|0|0|28.065|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:03:30|0|53.53938|9.88105|351.83|46|0|0|0|28.074|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:03:40|0|53.53938|9.88105|351.83|46|0|0|0|28.065|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:03:50|0|53.53938|9.88105|351.83|46|0|0|0|28.074|51|22|48|0|0|50|47|0|32|3291.4|0|0
01-Jan-2021 05:04:00|0|53.53937|9.881017|351.83|46|0|0|0|28.074|51|22|48|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:04:10|0|53.53937|9.881|351.83|46|0|0|0|28.065|51|22|48|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:04:20|0|53.53935|9.880967|351.83|46|0|0|0|28.065|51|22|48|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:04:30|0|53.53937|9.880967|351.83|46|0|0|0|28.065|51|22|48|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:04:40|0|53.53937|9.880967|351.83|46|0|0|0|28.065|51|22|48|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:04:50|0|53.53938|9.880967|351.83|46|0|0|0|28.065|51|22|48|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:05:00|0|53.5394|9.880967|351.83|46|0|0|0|28.074|51|22|48|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:05:10|0|53.5394|9.880983|351.83|46|0|0|0|28.074|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:05:20|0|53.53938|9.880983|351.83|46|0|0|0|28.074|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:05:30|0|53.53937|9.881|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:05:40|0|53.53937|9.881017|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:05:50|0|53.53935|9.881|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:06:00|0|53.53935|9.881|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:06:10|0|53.53935|9.880983|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:06:20|0|53.53937|9.880983|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:06:30|0|53.53937|9.881|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:06:40|0|53.53938|9.881|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:06:50|0|53.53937|9.880983|351.83|46|0|0|0|28.065|50|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:07:00|0|53.53937|9.880983|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:07:10|0|53.53937|9.880983|351.83|46|0|0|0|28.065|50|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:07:20|0|53.53937|9.881|351.83|46|0|0|0|28.065|51|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:07:30|0|53.53938|9.881033|351.83|46|0|0|0|28.065|50|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:07:40|0|53.53938|9.881033|351.83|46|0|0|0|28.065|50|22|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:07:50|0|53.53938|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:08:00|0|53.53938|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:08:10|0|53.5394|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:08:20|0|53.5394|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:08:30|0|53.5394|9.881|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:08:40|0|53.5394|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:08:50|0|53.5394|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:09:00|0|53.5394|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:09:10|0|53.53942|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:09:20|0|53.53942|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:09:30|0|53.53942|9.881033|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:09:40|0|53.5394|9.881033|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:09:50|0|53.5394|9.881033|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:10:00|0|53.5394|9.881033|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:10:10|0|53.53938|9.881033|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:10:20|0|53.53938|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:10:30|0|53.5394|9.881017|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:10:40|0|53.5394|9.881017|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:10:50|0|53.5394|9.881|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:11:00|0|53.5394|9.881|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:11:10|0|53.53942|9.881|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:11:20|0|53.53942|9.880983|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:11:30|0|53.53942|9.880967|351.83|46|0|0|0|27.973|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:11:40|0|53.5394|9.88095|351.83|46|0|0|0|27.973|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:11:50|0|53.5394|9.880967|351.83|46|0|0|0|27.973|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:12:00|0|53.5394|9.880967|351.83|46|0|0|0|27.973|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:12:10|0|53.5394|9.880983|351.83|46|0|0|0|27.955|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:12:20|0|53.53937|9.880983|351.83|46|0|0|0|28.065|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:12:30|0|53.53937|9.880983|351.83|46|0|0|0|28.074|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:12:40|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:12:50|0|53.53938|9.880983|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:13:00|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:13:10|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:13:20|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:13:30|0|53.53938|9.880983|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:13:40|0|53.53938|9.881|351.83|46|0|0|0|28.074|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:13:50|0|53.5394|9.881|351.83|46|0|0|0|28.074|50|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:14:00|0|53.53938|9.881|351.83|46|0|0|0|28.074|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:14:10|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|47|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:14:20|0|53.53937|9.880983|351.83|46|0|0|0|28.065|30|21|46|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:14:30|0|53.53937|9.880983|351.83|46|0|0|0|28.065|30|21|46|0|0|49|47|0|16|3291.4|0|0
01-Jan-2021 05:14:40|0|53.53938|9.880983|351.83|46|0|0|0|28.056|30|21|46|0|0|49|47|0|32|3291.4|0|0
01-Jan-2021 05:14:50|0|53.53938|9.881|351.83|46|0|0|0|28.065|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:15:00|0|53.5394|9.881017|351.83|46|0|0|0|28.065|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:15:10|0|53.5394|9.881017|351.83|46|0|0|0|28.056|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:15:20|0|53.53942|9.881|351.83|46|0|0|0|28.056|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:15:30|0|53.5394|9.881|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:15:40|0|53.5394|9.881|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:15:50|0|53.5394|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:16:00|0|53.53938|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:16:10|0|53.53938|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:16:20|0|53.53938|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:16:30|0|53.53938|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:16:40|0|53.53938|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:16:50|0|53.5394|9.881|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:17:00|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:17:10|0|53.53937|9.880983|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:17:20|0|53.53937|9.880967|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:17:30|0|53.53937|9.880967|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:17:40|0|53.53937|9.880967|351.83|46|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:17:50|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:18:00|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:18:10|0|53.5394|9.880983|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:18:20|0|53.53938|9.881|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:18:30|0|53.53938|9.881|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|32|3291.4|0|0
01-Jan-2021 05:18:40|0|53.53938|9.880983|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:18:50|0|53.53937|9.880967|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:19:00|0|53.53937|9.880967|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:19:10|0|53.53937|9.880967|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:19:20|0|53.53935|9.880967|351.83|46|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:19:30|0|53.53937|9.881|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:19:40|0|53.53937|9.881|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:19:50|0|53.53937|9.881|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:20:00|0|53.53937|9.881017|351.83|46|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:20:10|0|53.53937|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:20:20|0|53.53937|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:20:30|0|53.53937|9.881017|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:20:40|0|53.53937|9.881|351.83|46|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:20:50|0|53.53937|9.881|351.83|46|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:21:00|0|53.53937|9.880983|351.83|46|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:21:10|0|53.53938|9.880983|351.83|45|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:21:20|0|53.53938|9.880983|351.83|45|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:21:30|0|53.5394|9.880983|351.83|45|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:21:40|0|53.53938|9.880967|351.83|45|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:21:50|0|53.53937|9.880967|351.83|45|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:22:00|0|53.53937|9.880967|351.83|45|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:22:10|0|53.53937|9.880983|351.83|45|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:22:20|0|53.53937|9.881|351.83|45|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:22:30|0|53.53937|9.881|351.83|45|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:22:40|0|53.53937|9.881|351.83|45|0|0|0|28.074|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:22:50|0|53.53937|9.881|351.83|45|0|0|0|28.083|30|21|46|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:23:00|0|53.53937|9.881|351.83|45|0|0|0|28.074|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:23:10|0|53.53938|9.881|351.83|45|0|0|0|28.083|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:23:20|0|53.53938|9.881|351.83|45|0|0|0|28.074|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:23:30|0|53.53938|9.881017|351.83|45|0|0|0|28.083|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:23:40|0|53.53938|9.881|351.83|45|0|0|0|28.083|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:23:50|0|53.53937|9.881|351.83|45|0|0|0|28.074|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:24:00|0|53.53937|9.881|351.83|45|0|0|0|28.074|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:24:10|0|53.53937|9.881|351.83|45|0|0|0|28.083|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:24:20|0|53.53937|9.881|351.83|45|0|0|0|28.083|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:24:30|0|53.53937|9.881|351.83|45|0|0|0|28.083|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:24:40|0|53.53938|9.881|351.83|45|0|0|0|28.074|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:24:50|0|53.53938|9.881017|351.83|45|0|0|0|28.083|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:25:00|0|53.5394|9.881017|351.83|45|0|0|0|28.065|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:25:10|0|53.5394|9.881033|351.83|45|0|0|0|28.065|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:25:20|0|53.5394|9.881033|351.83|45|0|0|0|28.083|30|21|45|0|0|48|47|0|16|3291.4|0|0
01-Jan-2021 05:25:30|0|53.5394|9.881017|351.83|45|0|0|0|28.083|30|21|45|0|0|47|47|0|16|3291.4|0|0
01-Jan-2021 05:25:40|0|53.53938|9.881|351.83|45|0|0|0|28.074|30|21|45|0|0|47|47|0|16|3291.4|0|0
